1.090553950527678007e+00,1.490413972626503325e+00,6.768578399696248971e-01,6.208581245718380881e-01,-1.287276481571594910e+00,-1.668330921632213526e+00,-7.135556551155832761e-01
1.504310849227672664e+00,1.490413972626503325e+00,1.589308719543514492e+00,8.441061102137028538e-01,-1.465194386987490383e+00,-1.668330921632213526e+00,-7.135556551155832761e-01
1.196398738567211684e+00,1.490413972626503325e+00,1.198258342583276015e+00,5.405360979916963293e-01,-1.643112292403386077e+00,-1.668330921632213526e+00,-7.135556551155832761e-01
1.042442683236981082e+00,1.490413972626503325e+00,9.375580912764505115e-01,5.558917795437823273e-01,-1.821030197819281549e+00,-1.668330921632213526e+00,-7.135556551155832761e-01
2.505025208874171572e+00,1.490413972626503325e+00,3.023160101731055427e+00,1.624883456823610572e+00,-2.354783914066968187e+00,-1.668330921632213526e+00,-7.135556551155832761e-01
2.370313660460219740e+00,1.490413972626503325e+00,2.892809976077642453e+00,1.575272793347640699e+00,-2.532701819482863659e+00,-1.668330921632213526e+00,-7.135556551155832761e-01
2.514647462332311179e+00,1.490413972626503325e+00,3.153510227384467957e+00,1.708749102223464433e+00,-1.998948103235177021e+00,-1.668330921632213526e+00,-7.135556551155832761e-01
1.889200987553249167e+00,1.490413972626503325e+00,2.241059347810578473e+00,1.029555495111971419e+00,-2.532701819482863659e+00,-1.668330921632213526e+00,-7.135556551155832761e-01
1.821845213346273251e+00,1.490413972626503325e+00,1.719658845196927244e+00,6.905492946928435405e-01,-1.998948103235177021e+00,-1.668330921632213526e+00,-7.135556551155832761e-01
1.408088314646278594e+00,1.490413972626503325e+00,1.458958593890101740e+00,7.448847832617629949e-01,-2.710619724898759131e+00,-1.668330921632213526e+00,-7.135556551155832761e-01
1.985423522134643237e+00,1.490413972626503325e+00,1.198258342583276015e+00,9.244281367938446126e-01,-2.176866008651072715e+00,-1.668330921632213526e+00,-7.135556551155832761e-01
2.514647462332311179e+00,1.490413972626503325e+00,3.153510227384467957e+00,1.271139023586135841e-01,-1.998948103235177021e+00,-1.668330921632213526e+00,-7.135556551155832761e-01
-7.761632203513675332e-01,-8.621677240754210825e-01,-2.355930396042646979e-01,-7.162673767328752161e-01,-2.197690490762216065e-01,-1.668330921632213526e+00,1.761041296615306617e+00
4.172832359048234130e-02,3.141231242755410658e-01,-2.355930396042646979e-01,-1.717312847704433876e-01,-4.185114366032604422e-02,-1.668330921632213526e+00,-7.135556551155832761e-01
5.135057704862175387e-02,3.141231242755410658e-01,-1.834529893428995806e-01,-2.414224548914487567e-01,-4.185114366032604422e-02,-1.668330921632213526e+00,-7.135556551155832761e-01
6.097283050676115951e-02,3.141231242755410658e-01,-4.962932909110903124e-01,-4.623080279868386766e-01,1.360667617555695041e-01,-1.668330921632213526e+00,-7.135556551155832761e-01
-9.301192756815981344e-01,-8.621677240754210825e-01,-1.513024271007710198e+00,-1.350575145461347937e+00,1.737327910498629446e+00,-1.668330921632213526e+00,5.237428207498616706e-01
-8.050299807257857987e-01,-8.621677240754210825e-01,-4.441532406497251673e-01,-3.619054947616614504e-01,6.698204780032561700e-01,-1.668330921632213526e+00,5.237428207498616706e-01
-8.338967411002040642e-01,-8.621677240754210825e-01,-3.659431652576775051e-01,-6.477574128851072421e-01,-3.976869544921171618e-01,-1.668330921632213526e+00,5.237428207498616706e-01
-6.991851926862522326e-01,-8.621677240754210825e-01,2.336674127480213858e-01,-8.792738424396335795e-01,-1.109358576155699438e+00,-1.668330921632213526e+00,5.237428207498616706e-01
5.135057704862175387e-02,3.141231242755410658e-01,-3.659431652576775051e-01,-3.902544453193585450e-01,-2.197690490762216065e-01,-1.668330921632213526e+00,-7.135556551155832761e-01
1.600533383809066734e+00,1.490413972626503325e+00,2.892809976077642453e+00,1.933178294138566677e+00,-5.756048599080126893e-01,-1.668330921632213526e+00,-7.135556551155832761e-01
1.090553950527678007e+00,1.490413972626503325e+00,2.501759599117403976e+00,1.650869994834832877e+00,-2.197690490762216065e-01,-1.668330921632213526e+00,-7.135556551155832761e-01
1.196398738567211684e+00,1.490413972626503325e+00,2.762459850424229924e+00,1.657957232474257081e+00,-7.535227653239082724e-01,-1.668330921632213526e+00,-7.135556551155832761e-01
1.061687190153259852e+00,1.490413972626503325e+00,2.319269423202626079e+00,2.071379428107340104e+00,1.025656288835047336e+00,-1.668330921632213526e+00,-7.135556551155832761e-01
-9.301192756815981344e-01,-8.621677240754210825e-01,-4.180832155190426502e-01,-1.002119294856321119e+00,-3.976869544921171618e-01,-1.395950362998382710e+00,1.761041296615306617e+00
3.688849411672223133e-01,3.141231242755410658e-01,-1.052429139508519046e-01,-4.067913331446818548e-01,-9.314406707398038554e-01,-1.395950362998382710e+00,-7.135556551155832761e-01
3.015291669602463975e-01,3.141231242755410658e-01,2.510721170256089568e-02,5.440797168114084315e-01,-4.185114366032604422e-02,-1.395950362998382710e+00,-7.135556551155832761e-01
5.420855034137317396e-01,3.141231242755410658e-01,-1.052429139508519046e-01,4.141470267552967433e-01,-4.185114366032604422e-02,-1.395950362998382710e+00,-7.135556551155832761e-01
5.420855034137317396e-01,3.141231242755410658e-01,-4.180832155190426502e-01,3.822544573778874910e-01,-4.185114366032604422e-02,-1.395950362998382710e+00,-7.135556551155832761e-01
3.688849411672223133e-01,3.141231242755410658e-01,-1.052429139508519046e-01,3.657175695525641812e-01,-4.185114366032604422e-02,-1.395950362998382710e+00,-7.135556551155832761e-01
1.504310849227672664e+00,1.490413972626503325e+00,1.589308719543514492e+00,1.453608547204190637e+00,-1.287276481571594910e+00,-1.395950362998382710e+00,-7.135556551155832761e-01
1.985423522134643237e+00,1.490413972626503325e+00,1.850008970850339995e+00,1.754816146879722316e+00,-1.465194386987490383e+00,-1.395950362998382710e+00,-7.135556551155832761e-01
1.196398738567211684e+00,1.490413972626503325e+00,1.198258342583276015e+00,1.320132238328366681e+00,-9.314406707398038554e-01,-1.395950362998382710e+00,-7.135556551155832761e-01
1.821845213346273251e+00,1.490413972626503325e+00,1.980359096503752969e+00,2.334788427039275582e+00,-1.465194386987490383e+00,-1.395950362998382710e+00,-7.135556551155832761e-01
1.985423522134643237e+00,1.490413972626503325e+00,1.719658845196927244e+00,2.087916315932663469e+00,-1.287276481571594910e+00,-1.395950362998382710e+00,-7.135556551155832761e-01
1.985423522134643237e+00,1.490413972626503325e+00,1.850008970850339995e+00,2.553311587588190879e+00,-1.287276481571594910e+00,-1.395950362998382710e+00,-7.135556551155832761e-01
