2.559725931605883797e+00,-8.795281496112749009e-01,-9.171171364099086620e-01,-4.761173373605352421e-01,-9.814472652023599197e-01,8.721956016724260463e-01,-1.202680044355902034e+00,-3.959406421213397809e-01
2.559725931605883797e+00,-8.795281496112749009e-01,-9.171171364099086620e-01,-4.761173373605352421e-01,-9.814472652023599197e-01,1.079424354946900477e+00,-1.202680044355902034e+00,-3.959406421213397809e-01
3.866670316681388164e-01,8.432811487162021891e-01,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-2.096263355430542319e+00,2.914536935710289711e+00
3.866670316681388164e-01,8.432811487162021891e-01,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-2.096263355430542319e+00,4.214104579900391556e+00
-1.015610494604941128e+00,7.211732616066758306e-01,-9.171171364099086620e-01,6.353325310036997964e-01,-1.369179518121810268e+00,2.117618822525074718e-02,4.264748947374971122e-01,4.145706282837754664e+00
-3.097590736131143885e-01,4.987192890507067822e-01,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-1.268064189068680570e+00,4.521982414553586405e-01
8.841142497261769151e-01,2.690113826070432146e-01,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-2.096263355430542319e+00,-3.959406421213397809e-01
-3.097590736131143885e-01,4.987192890507067822e-01,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-1.268064189068680570e+00,-3.959406421213397809e-01
1.879008685842253001e+00,-8.795281496112749009e-01,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-2.096263355430542319e+00,-3.959406421213397809e-01
-1.015610494604941128e+00,7.211732616066758306e-01,-9.171171364099086620e-01,6.353325310036997964e-01,-1.369179518121810268e+00,2.117618822525074718e-02,4.264748947374971122e-01,4.521982414553586405e-01
-1.015610494604941128e+00,7.211732616066758306e-01,-9.171171364099086620e-01,6.353325310036997964e-01,-1.369179518121810268e+00,2.117618822525074718e-02,4.264748947374971122e-01,-3.959406421213397809e-01
-1.105674622505975258e+00,1.417550914825361330e+00,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-1.268064189068680570e+00,4.521982414553586405e-01
8.819870083331601829e-02,3.930347616337958455e-02,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-1.268064189068680570e+00,-3.959406421213397809e-01
8.841142497261769151e-01,-8.795281496112749009e-01,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-1.268064189068680570e+00,4.521982414553586405e-01
-1.633492302298083176e+00,1.652094777194154540e+00,-9.171171364099086620e-01,6.353325310036997964e-01,-1.369179518121810268e+00,9.689023532005142103e-01,2.237840461278833293e-01,4.521982414553586405e-01
4.861564752797464251e-01,-4.201123367239476547e-01,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-1.268064189068680570e+00,4.214104579900391556e+00
1.879008685842253001e+00,-8.795281496112749009e-01,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-2.096263355430542319e+00,1.683367588582824093e+00
1.381561467784214958e+00,-3.052583835021158154e-01,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-2.096263355430542319e+00,1.683367588582824093e+00
-1.633492302298083176e+00,1.652094777194154540e+00,-9.171171364099086620e-01,6.353325310036997964e-01,-1.369179518121810268e+00,9.689023532005142103e-01,2.237840461278833293e-01,-3.959406421213397809e-01
-1.633492302298083176e+00,1.652094777194154540e+00,-9.171171364099086620e-01,6.353325310036997964e-01,-1.369179518121810268e+00,9.689023532005142103e-01,2.237840461278833293e-01,-7.379321274345246318e-01
-1.633492302298083176e+00,1.652094777194154540e+00,-9.171171364099086620e-01,6.353325310036997964e-01,-1.369179518121810268e+00,9.689023532005142103e-01,2.237840461278833293e-01,1.683367588582824093e+00
8.841142497261769151e-01,-8.795281496112749009e-01,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-1.268064189068680570e+00,2.914536935710289711e+00
8.841142497261769151e-01,2.690113826070432146e-01,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-2.096263355430542319e+00,2.914536935710289711e+00
4.861564752797464251e-01,-4.201123367239476547e-01,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-1.268064189068680570e+00,1.683367588582824093e+00
1.381561467784214958e+00,-3.052583835021158154e-01,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-2.096263355430542319e+00,-3.959406421213397809e-01
1.879008685842253001e+00,-8.795281496112749009e-01,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-2.096263355430542319e+00,-6.832134897844149846e-01
8.819870083331601829e-02,3.930347616337958455e-02,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-1.268064189068680570e+00,4.214104579900391556e+00
-3.097590736131143885e-01,4.987192890507067822e-01,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-1.268064189068680570e+00,4.214104579900391556e+00
-1.015610494604941128e+00,7.211732616066758306e-01,-9.171171364099086620e-01,6.353325310036997964e-01,-1.369179518121810268e+00,2.117618822525074718e-02,4.264748947374971122e-01,1.683367588582824093e+00
1.879008685842253001e+00,-8.795281496112749009e-01,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-2.096263355430542319e+00,2.914536935710289711e+00
-1.105674622505975258e+00,1.417550914825361330e+00,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-1.268064189068680570e+00,4.214104579900391556e+00
-6.082274044479372144e-01,1.991820680934520471e+00,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-2.096263355430542319e+00,2.914536935710289711e+00
-6.082274044479372144e-01,1.991820680934520471e+00,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-2.096263355430542319e+00,-3.959406421213397809e-01
3.866670316681388164e-01,8.432811487162021891e-01,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-2.096263355430542319e+00,4.521982414553586405e-01
1.879008685842253001e+00,-8.795281496112749009e-01,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-2.096263355430542319e+00,4.521982414553586405e-01
-6.082274044479372144e-01,1.991820680934520471e+00,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-2.096263355430542319e+00,1.683367588582824093e+00
4.861564752797464251e-01,-4.201123367239476547e-01,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-1.268064189068680570e+00,4.521982414553586405e-01
-6.082274044479372144e-01,1.991820680934520471e+00,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-2.096263355430542319e+00,4.214104579900391556e+00
8.841142497261769151e-01,-8.795281496112749009e-01,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-1.268064189068680570e+00,1.683367588582824093e+00
1.381561467784214958e+00,-3.052583835021158154e-01,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-2.096263355430542319e+00,4.521982414553586405e-01
1.381561467784214958e+00,-3.052583835021158154e-01,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-2.096263355430542319e+00,-6.832134897844149846e-01
5.594644863619836483e-01,-8.795281496112749009e-01,-9.171171364099086620e-01,6.353325310036997964e-01,-1.369179518121810268e+00,9.689023532005142103e-01,2.237840461278833293e-01,-7.379321274345246318e-01
8.841142497261769151e-01,2.690113826070432146e-01,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-2.096263355430542319e+00,1.683367588582824093e+00
-6.082274044479372144e-01,1.991820680934520471e+00,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-2.096263355430542319e+00,-6.832134897844149846e-01
8.841142497261769151e-01,2.690113826070432146e-01,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-2.096263355430542319e+00,-6.832134897844149846e-01
3.866670316681388164e-01,8.432811487162021891e-01,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-2.096263355430542319e+00,1.683367588582824093e+00
-6.082274044479372144e-01,1.991820680934520471e+00,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-2.096263355430542319e+00,4.521982414553586405e-01
8.819870083331601829e-02,3.930347616337958455e-02,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-1.268064189068680570e+00,4.521982414553586405e-01
-1.633492302298083176e+00,1.652094777194154540e+00,-9.171171364099086620e-01,6.353325310036997964e-01,-1.369179518121810268e+00,9.689023532005142103e-01,2.237840461278833293e-01,-6.832134897844149846e-01
-1.015610494604941128e+00,7.211732616066758306e-01,-9.171171364099086620e-01,6.353325310036997964e-01,-1.369179518121810268e+00,2.117618822525074718e-02,4.264748947374971122e-01,-6.832134897844149846e-01
-1.015610494604941128e+00,7.211732616066758306e-01,-9.171171364099086620e-01,6.353325310036997964e-01,-1.369179518121810268e+00,2.117618822525074718e-02,4.264748947374971122e-01,-7.379321274345246318e-01
8.819870083331601829e-02,3.930347616337958455e-02,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-1.268064189068680570e+00,1.683367588582824093e+00
3.866670316681388164e-01,8.432811487162021891e-01,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-2.096263355430542319e+00,-3.959406421213397809e-01
8.819870083331601829e-02,3.930347616337958455e-02,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-1.268064189068680570e+00,2.914536935710289711e+00
1.510341389038050430e-01,-8.795281496112749009e-01,-9.171171364099086620e-01,6.353325310036997964e-01,-1.369179518121810268e+00,-8.105666339015632493e-02,6.999985667859542904e-01,-7.379321274345246318e-01
-1.105674622505975258e+00,1.417550914825361330e+00,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-1.268064189068680570e+00,2.914536935710289711e+00
-3.097590736131143885e-01,4.987192890507067822e-01,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-1.268064189068680570e+00,1.683367588582824093e+00
4.861564752797464251e-01,-4.201123367239476547e-01,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-1.268064189068680570e+00,2.914536935710289711e+00
-1.633492302298083176e+00,1.652094777194154540e+00,-9.171171364099086620e-01,6.353325310036997964e-01,-1.369179518121810268e+00,9.689023532005142103e-01,2.237840461278833293e-01,4.145706282837754664e+00
3.866670316681388164e-01,8.432811487162021891e-01,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-2.096263355430542319e+00,-6.832134897844149846e-01
-1.105674622505975258e+00,1.417550914825361330e+00,-9.171171364099086620e-01,1.969072373040781976e+00,-1.369179518121810268e+00,-6.198514219037898343e-01,-1.268064189068680570e+00,-3.959406421213397809e-01
1.983734415959734765e+00,-8.795281496112749009e-01,-9.171171364099086620e-01,-1.068890600488127340e+00,-1.369179518121810268e+00,1.977415619136289715e+00,1.485922797081882241e-01,-3.959406421213397809e-01
8.212788116556878348e-01,1.407879002975101601e+00,-9.171171364099086620e-01,-1.760258729021920154e-01,1.972587836727695554e-01,-7.013613981917494744e-01,-3.232632979690298614e-01,-7.379321274345246318e-01
1.855936298425741038e-01,2.290440959311283109e+00,-9.171171364099086620e-01,2.403510340337051965e-02,-3.538056807890074124e-02,9.675208281786855657e-01,-1.902290392782633122e+00,-7.379321274345246318e-01
1.355380035254844406e+00,4.056271374919588890e-01,-9.171171364099086620e-01,-7.910281333970685669e-01,1.189853351146562765e+00,-1.723689914345823304e+00,1.097752113788690531e+00,-7.379321274345246318e-01
1.879008685842253001e+00,5.567507601522638794e-01,-9.171171364099086620e-01,2.315057454980275209e-01,1.114730227143343085e-02,-1.723689914345823304e+00,-5.300883315621232605e-02,-7.379321274345246318e-01
1.816173247771764032e+00,5.374069364517449765e-01,-9.171171364099086620e-01,-1.372686897841017828e+00,3.624811899480711919e+00,-1.723689914345823304e+00,5.899352565194434517e-01,-7.379321274345246318e-01
1.355380035254844406e+00,4.056271374919588890e-01,-9.171171364099086620e-01,-7.910281333970685669e-01,1.189853351146562765e+00,-1.723689914345823304e+00,1.097752113788690531e+00,-7.379321274345246318e-01
9.741783776272113782e-01,2.944001512139743926e-01,-9.171171364099086620e-01,-6.280154860369805414e-01,5.074445860083299786e-01,-1.723689914345823304e+00,1.518390111440899526e+00,-7.379321274345246318e-01
2.468614546403674392e+00,-8.795281496112749009e-01,-9.171171364099086620e-01,-1.224493582059119845e+00,3.004440294809591183e+00,-1.723689914345823304e+00,1.169674672972747187e+00,-7.379321274345246318e-01
1.355380035254844406e+00,4.056271374919588890e-01,-9.171171364099086620e-01,-7.910281333970685669e-01,1.189853351146562765e+00,-1.723689914345823304e+00,1.097752113788690531e+00,-7.379321274345246318e-01
