-6.413529004830706981e-01,4.142884875111730869e-01
-7.048545973673974174e-01,7.796353905613948587e-01
-3.238444160614372680e-01,-2.300406225491951895e-01
-4.190969613879272915e-01,-5.090227099955899615e-01
-4.508478098300905956e-01,8.879616838186485395e-02
-3.808678008196716286e-02,-1.040403825602171262e+00
-8.636088395782141047e-01,-8.411309059976035396e-01
-8.318579911360507451e-01,-5.731075221403782866e-02
1.841691590131762368e-01,-4.184643658419105738e-03
-5.778512035987439788e-01,1.286507523027783928e-01
1.206674621288495591e-01,-4.824396507093816067e-01
-7.366054458095606661e-01,-1.339313205009022845e+00
-3.238444160614372680e-01,-1.365896204513355139e+00
5.334284918769730544e-01,-4.093862501933061560e-01
-7.683562942517240257e-01,-7.348386788695681071e-01
-1.968410222927838849e-01,-1.279531329127652439e+00
-9.588613849047040727e-01,-1.252948329623320145e+00
6.604318856456263820e-01,-7.215671542348628398e-01
-5.143495067144172594e-01,-2.300406225491951895e-01
3.429234012239929519e-01,-7.082956296001576835e-01
-9.271105364625407130e-01,-8.012763220766899730e-01
6.921827340877897417e-01,3.146520277088892259e-01
1.358950551373219851e+00,1.244579102088357647e+00
-2.920935676192739083e-01,3.545066116298027925e-01
-1.015884769662938475e-01,-9.208400738394305618e-01
2.476708558975029284e-01,-4.027304828675545290e-01
1.206674621288495591e-01,-4.160020075022597408e-01
-7.683562942517240257e-01,-8.278593813628983833e-01
-2.285918707349472168e-01,6.866149271955680478e-01
6.921827340877897417e-01,6.600716387986542699e-01
-4.825986582722539553e-01,1.589998713178122580e+00
-4.508478098300905956e-01,1.842397860902060813e+00
-3.555952645036005721e-01,-1.080258409523084717e+00
-3.555952645036005721e-01,-3.230213150257274513e-01
1.739960732679179944e+00,-6.352022190672842461e-01
1.206674621288495591e-01,-6.949840949486545405e-01
1.073192915393749836e+00,-2.300406225491951895e-01
-5.143495067144172594e-01,4.873420075910002702e-01
-3.238444160614372680e-01,-2.698952064701087283e-01
-1.968410222927838849e-01,-5.090227099955899615e-01
-2.920935676192739083e-01,-5.422215265907519566e-01
-1.333393254084571933e-01,8.659605548396789310e-01
-1.968410222927838849e-01,1.618893397872349649e-01
-2.285918707349472168e-01,-2.101133305887384062e-01
-1.085864778673357511e+00,-1.518658832653133839e+00
-1.054113930231194152e+00,-1.578440708534504022e+00
-1.085864778673357511e+00,-1.678077168336787883e+00
-1.085864778673357511e+00,-1.399095080890393028e+00
-2.285918707349472168e-01,-1.768745039767784522e-01
-5.143495067144172594e-01,-1.445605372355182272e+00
6.921827340877897417e-01,-1.153311869821036284e+00
-3.555952645036005721e-01,-8.809854899185171062e-01
1.524183105710129049e-01,-5.554930512254571129e-01
3.391004851671673759e+00,-8.743297225927654237e-01
-8.953596880203774644e-01,-6.418579863930358176e-01
1.841691590131762368e-01,-1.458876956771763433e+00
-2.920935676192739083e-01,-1.651494168832455367e+00
-7.366054458095606661e-01,-1.292802913544233601e+00
